O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
68.7,302.934,19.0779,67.0949,10.5178367,298.84982,1272.2,4.80180542,-33.020158,2.6262543,-2.78722523
68,302.8835,18.9324,67.282,10.4636967,298.350698,1281.4,4.80906271,-37.393007,2.28379055,-2.82850382
67.7,302.9165,18.8789,67.4711,10.4688283,298.14354,1290.3,4.80725081,-38.3184109,1.96413631,-3.03081229
68.4,302.9184,18.7941,67.5265,10.4327247,297.716519,1298.4,4.81232264,-38.5975064,1.81193621,-3.13793553
68.9,302.869,18.6595,67.582,10.3640608,297.155762,1306.4,4.82248758,-39.6369161,1.65991391,-3.20394076
68.7,302.9021,18.5995,67.9794,10.3976204,297.10635,1314.6,4.81540797,-42.791396,1.53929707,-3.13375789
68.4,302.9335,18.5411,68.3458,10.4268584,297.038361,1323.8,4.80915803,-39.426903,1.76027632,-3.20650272
68.1,302.9513,18.4691,68.8108,10.461993,297.022772,1333.5,4.8016421,-37.862479,2.09587955,-3.1172229
67.9,302.8881,18.3263,69.1776,10.4340721,296.737539,1341.6,4.80427385,-37.2536433,2.23977323,-3.09559246
68,302.9497,18.3025,69.4463,10.4697319,296.685383,1350.5,4.79747456,-37.952845,2.23723559,-3.07247415
67.6,302.9886,18.2639,69.7205,10.4952902,296.620272,1358.2,4.79225868,-36.5071797,1.80985283,-3.44502612
67.3,303.0108,18.2098,69.9289,10.5005039,296.45038,1365.9,4.79042494,-36.157391,1.44346983,-3.65488044
67.5,302.9796,18.1063,70.192,10.4808279,296.196997,1372.1,4.79221269,-34.0211009,1.30475284,-3.86300541
68.1,303.0674,18.1167,70.4843,10.5411779,296.285447,1379.1,4.78162972,-35.2949203,1.06218078,-3.86676506
68.4,303.0006,17.9832,70.5634,10.4731465,295.78896,1385.3,4.79153131,-36.5187612,1.00517265,-3.84436274
68.5,302.9743,17.8875,70.655,10.4322713,295.410601,1392.4,4.79726709,-40.0344372,0.772688772,-3.74103623
68.6,303.0731,17.9198,70.8465,10.4901735,295.497675,1399.5,4.78742728,-39.9743834,0.772720439,-3.74746245
69.3,302.974,17.7559,71.0401,10.4190055,295.023087,1406.6,4.79745474,-38.7538975,0.831289004,-3.83329889
69.6,302.9645,17.6746,71.1407,10.3892151,294.687418,1414.3,4.80147059,-33.2386069,1.13558704,-4.10678839
69.3,302.8996,17.5348,71.2891,10.328732,294.217056,1422.2,4.81010288,-29.9080867,1.45387455,-4.29035532
69.3,302.9315,17.4733,71.6034,10.3456344,294.068875,1431.6,4.80599878,-30.2373445,1.45387455,-4.29035532
69,302.8726,17.3363,71.9122,10.3105975,293.735714,1440.4,4.81008217,-30.7477329,1.45387455,-4.29035532
68.6,302.8734,17.2522,72.3404,10.32759,293.642739,1449.8,4.80557605,-31.4866135,1.4538709,-4.26342347
68.3,302.912,17.2103,72.7152,10.3636801,293.633803,1458.5,4.79831843,-33.6778853,1.41877902,-4.13771576
67.8,302.9441,17.1564,73.021,10.3826479,293.511745,1467.5,4.79398151,-37.0844174,1.24717613,-3.99903397
67.9,302.9811,17.115,73.3977,10.4186649,293.511285,1475.2,4.78678944,-41.8212432,1.24734662,-3.75842073
68.2,302.9166,16.9699,73.7925,10.3891426,293.21436,1483.6,4.78968228,-41.4172572,1.24843723,-3.81312939
68.3,302.9415,16.9176,74.1714,10.417658,293.181551,1491.4,4.78366338,-37.5440032,1.21240343,-4.05503239
68.9,302.9406,16.8302,74.4377,10.4080801,292.923859,1499.9,4.78392359,-36.6938183,0.996397763,-4.19015996
69.2,302.8998,16.7123,74.5799,10.3597713,292.496811,1508.5,4.79067709,-36.5020859,0.830485378,-4.27008947
68.4,302.9057,16.6374,74.8515,10.3582605,292.292882,1518.4,4.78969416,-39.2599605,0.921346305,-4.11757906
67.9,302.8254,16.4833,75.1309,10.3047976,291.885757,1526.1,4.79682843,-42.1611352,1.36839141,-3.87052878
67.2,302.9156,16.4923,75.2759,10.3404924,291.817249,1532.5,4.79048252,-43.5286704,1.45572195,-3.77569135
67.7,302.9264,16.4371,75.1757,10.2983124,291.401637,1536.7,4.79723574,-41.4805471,1.45686271,-3.89655631
68.6,302.9695,16.4155,75.1589,10.289635,291.153956,1541.9,4.79845766,-40.6664366,1.44199137,-3.95736813
69.3,302.98,16.3656,75.236,10.2748754,290.914411,1548,4.8003185,-35.7375324,1.33107895,-4.30909838
69.6,302.9076,16.2333,75.4257,10.221742,290.533811,1554.3,4.8078508,-36.0708561,1.25120832,-4.34347577
69.7,302.9336,16.1909,75.7908,10.2520876,290.529616,1562.3,4.80155807,-35.8715632,1.06433839,-4.42376353
69.4,302.9347,16.1241,76.2793,10.2829204,290.557848,1569.4,4.79478683,-38.3390517,1.05449433,-4.29267909
69.2,302.8777,16.0055,76.7277,10.2732343,290.418762,1577.1,4.79456394,-42.6636156,0.763659803,-4.14788783
